Country,City,AccentCity,Region,Population,Latitude,Longitude
ro,rosesti,Rosesti,01,,46.45,22.966667
ro,rosesti,Rosesti,02,,46.266667,22.733333
ro,rosesti,Rosesti,39,,45.283333,24.75
ro,roseti,Roseti,41,5843.0,44.216667,27.433333
ro,roset,Roset,41,,44.216667,27.433333
ro,rosetti,Rosetti,41,,44.216667,27.433333
ro,rosia de amaradia de jos,Rosia de Amaradia de Jos,26,,45.033333,23.783333
ro,rosia de amaradia-de-sus,Rosia de Amaradia-de-Sus,26,,45.05,23.75
ro,rosia de amaradia,Rosia de Amaradia,26,3463.0,45.05,23.75
ro,rosia de-amaradia,Rosia de-Amaradia,26,,45.033333,23.783333
ro,rosia-de-jiu,Rosia-de-Jiu,19,,44.883333,23.166667
ro,rosia de jos,Rosia de Jos,26,,45.033333,23.783333
ro,rosia de secas,Rosia de Secas,01,1660.0,46.05,23.883333
ro,rosia de sus,Rosia de Sus,26,,45.05,23.75
ro,rosia-jiu,Rosia-Jiu,19,,44.883333,23.166667
ro,rosia montana,Rosia Montana,01,3776.0,46.3,23.133333
ro,rosia,Rosia,02,,46.016667,23.1
ro,rosia,Rosia,05,2594.0,46.8,22.4
ro,rosia,Rosia,26,,44.698333,22.880278
ro,rosia,Rosia,33,4733.0,45.816666999999995,24.316667000000002
ro,rosia,Rosia,38,,46.383333,27.283333000000002
ro,rosia saseasca,Rosia Saseasca,33,,45.816666999999995,24.316667000000002
ro,rosia-sebis,Rosia-Sebis,02,,46.333333,22.2
ro,rosienii mari,Rosienii Mari,29,,44.25,24.233333
ro,rosienii mica,Rosienii Mica,29,,44.25,24.25
ro,rosienii mici,Rosienii Mici,29,,44.25,24.25
ro,rosienii,Rosienii,29,,44.25,24.233333
ro,rosieni,Rosieni,13,,46.8,24.033333
ro,rosieni,Rosieni,17,,44.333333,23.666667
ro,rosieni,Rosieni,29,,44.25,24.233333
ro,rosiesti,Rosiesti,38,3769.0,46.433333000000005,27.883333
ro,rosiile,Rosiile,26,2985.0,44.866667,23.933332999999998
ro,rosioara,Rosioara,26,,45.016667,23.883333
ro,rosioara,Rosioara,40,,45.766667,26.95
ro,rosiori de vede,Rosiori de Vede,42,30774.0,44.116667,24.983333
ro,rosiorii de vede,Rosiorii de Vede,42,,44.116667,24.983333
ro,rosiori,Rosiori,04,2137.0,46.716667,27.083333000000003
ro,rosiori,Rosiori,05,,47.25,21.95
ro,rosiori,Rosiori,07,,47.766667,26.716666999999998
ro,rosiori,Rosiori,11,,45.233333,27.083333000000003
ro,rosiori,Rosiori,22,3083.0,44.8,27.383333
ro,rosiori,Rosiori,26,,44.259167,22.925556
ro,rosiori,Rosiori,27,,46.483333,24.1
ro,rosiori,Rosiori,32,,47.716667,23.25
ro,rosiori,Rosiori,34,,47.35,26.466666999999998
ro,rosiori,Rosiori,38,,46.8,27.966666999999998
ro,rosiori,Rosiori,41,,44.616667,26.533333000000002
ro,rosioru,Rosioru,11,,45.233333,27.083333000000003
ro,rosiul,Rosiul,42,,44.666667,25.033333
ro,rosiuta,Rosiuta,19,,44.861944,22.976667000000003
ro,rosna,Rosna,06,,47.383333,25.166667
ro,rosoveni,Rosoveni,39,,45.1,24.016667
ro,rossia,Rossia,02,,46.116667,22.416667
ro,rossina,Rossina,02,,46.333333,22.2
ro,rostocs,Rostocs,02,,46.283333,22.383333
ro,rosulet,Rosulet,37,,45.15,29.65
ro,rosul,Rosul,43,,44.45,26.016667
ro,rosu,Rosu,06,,47.35,25.333333
ro,rosu,Rosu,23,,46.983333,27.95
ro,rosu,Rosu,37,,45.083333,29.383333
ro,rosu,Rosu,43,,44.45,26.016667
ro,rosusnei,Rosusnei,34,,47.883333,25.416667
ro,rosztocs,Rosztocs,02,,46.283333,22.383333
ro,rosztocz,Rosztocz,02,,46.283333,22.383333
ro,rotarea,Rotarea,42,,45.316666999999995,26.216666999999998
ro,rotaresti,Rotaresti,05,,46.783333,22.233333
ro,rotaresti,Rotaresti,26,,44.85,23.466667
ro,rotaresti,Rotaresti,35,,44.233333,25.333333
ro,rotaresti,Rotaresti,39,,44.983333,24.45
ro,rotaresti,Rotaresti,40,,45.75,27.066667
ro,rotaria,Rotaria,23,,46.95,27.866667
ro,rotaria,Rotaria,38,,46.333333,27.433333
ro,rotaria,Rotaria,40,,45.566666999999995,26.85
ro,rotarii,Rotarii,42,,45.066666999999995,26.316667
ro,rotari,Rotari,38,,46.416667,27.45
ro,rotari,Rotari,42,,45.066666999999995,26.316667
ro,rotbav,Rotbav,15,,45.833333,25.55
ro,roteni,Roteni,16,,46.466667,24.683332999999998
ro,rotesti,Rotesti,16,,44.75,25.25
ro,rothberg,Rothberg,26,,45.033333,23.783333
ro,rothes wirtshaus,Rothes Wirtshaus,36,,46.116667,20.45
ro,rotilestii mari,Rotilestii Mari,38,,46.033333,26.733333000000002
ro,rotilesti,Rotilesti,38,,46.033333,26.733333000000002
ro,rotoav,Rotoav,15,,45.833333,25.55
ro,rotopanesti,Rotopanesti,34,,47.516667,26.2
ro,rotulesti,Rotulesti,03,,44.783333,24.9
ro,rotunda noua,Rotunda Noua,26,,43.983333,24.316667000000002
ro,rotunda,Rotunda,06,,46.9,24.15
ro,rotunda,Rotunda,23,,47.016667,26.966666999999998
ro,rotunda,Rotunda,26,3194.0,43.983333,24.316667000000002
ro,rotunda,Rotunda,34,,47.483333,26.533333000000002
ro,rotunda,Rotunda,39,,45.3,24.65
ro,roua,Roua,16,,46.383333,24.816667000000002
ro,rovinari,Rovinari,19,12259.0,44.916667,23.183332999999998
ro,rovina,Rovina,02,,46.15,22.916667
ro,rovina,Rovina,21,,45.933333000000005,22.783333
ro,rovina,Rovina,39,,44.833333,24.2
ro,rovine,Rovine,17,,44.366667,23.716667
ro,rovine,Rovine,36,,46.166667,21.066667000000002
ro,rovine,Rovine,42,,44.7,27.1
ro,rovinita mare,Rovinita Mare,36,,45.383333,21.3
ro,rovinita mica,Rovinita Mica,36,,45.35,21.316667000000002
ro,rozavlea,Rozavlea,25,6076.0,47.733333,24.216667
ro,roznov,Roznov,28,8688.0,46.833333,26.516666999999998
ro,rubla mare,Rubla Mare,11,,45.35,27.066667
ro,rubla mica,Rubla Mica,11,,45.35,27.066667
ro,rubla,Rubla,11,,45.35,27.066667
ro,rucarena,Rucarena,38,,45.983333,26.666666999999997
ro,rucareni,Rucareni,38,,45.983333,26.666666999999997
ro,rucar,Rucar,09,6142.0,45.4,25.166667
ro,rucar,Rucar,33,,45.816666999999995,24.766667
ro,ruda-brad,Ruda-Brad,02,,46.1,22.816667000000002
ro,rudari aninoasa,Rudari Aninoasa,16,,44.983333,25.283333
ro,rudaria,Rudaria,12,,44.900278,22.092778
ro,rudaria,Rudaria,19,,44.966667,23.05
ro,rudaria,Rudaria,39,,45.0,24.183332999999998
ro,rudarie,Rudarie,26,,44.633333,24.0
ro,rudarii din deal,Rudarii din Deal,03,,44.866667,25.05
ro,rudarii din vale,Rudarii din Vale,03,,44.866667,25.05
ro,rudarii,Rudarii,39,,45.0,24.183332999999998
ro,rudarii-ursului,Rudarii-Ursului,26,,45.383333,24.0
ro,rudarija,Rudarija,12,,44.900278,22.092778
ro,rudari ludesti,Rudari Ludesti,16,,44.9,25.25
ro,rudari,Rudari,16,,44.716667,25.216667
ro,rudari,Rudari,26,,44.15,23.283333
ro,rudari,Rudari,40,,45.616667,26.933333
ro,rudari,Rudari,42,,43.833333,24.766667
ro,ruda,Ruda,02,,46.083333,22.85
ro,ruda,Ruda,21,,45.7,22.75
ro,ruda,Ruda,39,,45.033333,24.333333
ro,rudaru,Rudaru,26,,45.383333,24.0
ro,rudeni,Rudeni,03,,45.116667,25.0
ro,rudeni,Rudeni,39,,45.233333,24.55
ro,rudeni,Rudeni,43,,44.473056,25.968889
ro,rudesti,Rudesti,34,,47.9,26.1
ro,rudicica,Rudicica,36,,45.7,21.266667
ro,rudina,Rudina,26,,44.880833,22.789444
ro,rudna,Rudna,36,,45.485833,21.0
ro,rueni,Rueni,12,,45.4,22.333333
ro,rueni-turnu,Rueni-Turnu,12,,45.383333,22.333333
ro,ruganesti,Ruganesti,20,,46.3,25.066667000000002
ro,ruganesti,Ruganesti,28,,46.983333,26.083333
ro,rugaria,Rugaria,38,,46.6,27.45
ro,rugasesti,Rugasesti,06,,47.233333,23.883333
ro,rugea,Rugea,05,,47.383333,22.516667
ro,rugel,Rugel,39,,45.0,24.25
ro,rugesti,Rugesti,13,,46.616667,23.7
ro,ruget,Ruget,38,,45.9,26.85
ro,rugetul,Rugetul,26,,45.016667,23.766667
ro,rugetul,Rugetul,38,,45.9,26.85
ro,rugetu,Rugetu,26,,45.016667,23.766667
ro,rugetu,Rugetu,39,,45.0,24.25
ro,ruginca,Ruginca,04,,46.433333000000005,26.883333
ro,rugineni,Rugineni,18,,46.078610999999995,28.004167
ro,ruginestii,Ruginestii,38,,46.066666999999995,27.116667
ro,ruginesti,Ruginesti,28,,46.983333,26.083333
ro,ruginesti,Ruginesti,38,4438.0,46.066666999999995,27.116667
ro,ruginoa,Ruginoa,38,,46.766667,27.466666999999998
ro,ruginoasa,Ruginoasa,05,,46.95,23.266667
ro,ruginoasa,Ruginoasa,23,6220.0,47.25,26.85
ro,ruginoasa,Ruginoasa,26,,44.733333,23.916667
ro,ruginoasa,Ruginoasa,28,,46.983333,26.7
ro,ruginoasa,Ruginoasa,38,,46.766667,27.466666999999998
ro,ruginoasa,Ruginoasa,39,,45.216667,24.733333
ro,ruginoasa,Ruginoasa,42,,45.433333000000005,26.483333000000002
ro,ruginosi,Ruginosi,12,,45.45,22.116667
ro,ruginosu,Ruginosu,12,,45.45,22.116667
ro,ruginosu,Ruginosu,26,,44.733333,23.916667
ro,rugi,Rugi,12,,45.383333,22.133333
ro,rugi,Rugi,19,,44.983333,23.45
ro,rugonfalva,Rugonfalva,20,,46.3,25.066667000000002
ro,ruieni,Ruieni,12,,45.4,22.333333
ro,ruja,Ruja,33,,46.016667,24.65
ro,rujicica,Rujicica,36,,45.7,21.266667
ro,rujinca,Rujinca,04,,46.433333000000005,26.883333
ro,ruleni,Ruleni,23,,46.966667,27.616667
ro,rumanesti,Rumanesti,02,,45.8,22.316667000000002
ro,rumanesti,Rumanesti,03,,45.066666999999995,24.95
ro,rumanesti,Rumanesti,04,,46.483333,26.666666999999997
ro,rumanesti,Rumanesti,06,,47.383333,25.166667
ro,rumanesti,Rumanesti,17,,44.283333,23.8
ro,rumanesti,Rumanesti,19,,45.05,23.283333
ro,rumanesti,Rumanesti,23,,47.283333,27.316667
ro,rumanesti,Rumanesti,25,,47.4,23.65
ro,rumanesti,Rumanesti,27,,46.183333000000005,24.3
ro,rumanesti,Rumanesti,30,,44.866667,26.066667000000002
ro,rumanesti,Rumanesti,32,,47.783333,23.116667
ro,rumanesti,Rumanesti,34,,47.783333,26.083333
ro,rumanesti,Rumanesti,38,,45.816666999999995,26.683333
ro,rumanesti,Rumanesti,42,,44.566666999999995,25.616667
ro,rumanisch-stmora,Rumanisch-Stmora,36,,45.606389,21.396389000000003
ro,rumanish-ketscha,Rumanish-Ketscha,36,,45.75,20.833333
ro,rumunska pozezena,Rumunska Pozezena,12,,44.774167,21.579167
ro,rumunska saska,Rumunska Saska,12,,44.905556,21.725278
ro,runa,Runa,01,,46.483333,22.883333
ro,runca,Runca,26,,44.683333000000005,23.633333
ro,runceasa,Runceasa,42,,45.15,25.2
ro,runc,Runc,01,,46.366667,22.966667
ro,runc,Runc,02,,46.116667,23.216667
ro,runc,Runc,04,,46.75,26.733333000000002
ro,runc,Runc,06,,47.65,24.666667
ro,runc,Runc,20,,46.9,25.433332999999998
ro,runc,Runc,25,,47.45,23.466667
ro,runcsor,Runcsor,21,,45.983333,22.566667000000002
ro,runcsorul,Runcsorul,26,,44.883333,22.733333
ro,runcsoru,Runcsoru,26,,44.883333,22.733333
ro,runcul mare,Runcul Mare,02,,45.733333,22.633333
ro,runcul mic,Runcul Mic,21,,45.833333,22.733333
ro,runcul,Runcul,14,,44.6,28.316667
ro,runcul,Runcul,29,,44.566666999999995,24.266667
ro,runcul,Runcul,39,,45.166667,24.45
ro,runcul,Runcul,42,,45.183333000000005,25.383333
ro,runcul,Runcul,43,,44.583333,26.2
ro,runcul salvei,Runcul Salvei,06,,47.35,24.316667000000002
ro,runcului,Runcului,01,,46.45,23.166667
ro,runcu mare,Runcu Mare,02,,45.733333,22.633333
ro,runcu mare,Runcu Mare,29,,44.566666999999995,24.266667
ro,runcu mic,Runcu Mic,21,,45.833333,22.733333
ro,runcu mic,Runcu Mic,29,,44.566666999999995,24.266667
ro,runcurel,Runcurel,19,,44.866667,23.016667
ro,runcurelu,Runcurelu,19,,44.866667,23.016667
ro,runcuri,Runcuri,01,,46.45,23.166667
ro,runcur,Runcur,19,,45.116667,23.133333
ro,runcu,Runcu,04,,46.75,26.733333000000002
ro,runcu,Runcu,06,,47.316666999999995,25.133333
ro,runcu,Runcu,11,,45.316666999999995,26.583333000000003
ro,runcu,Runcu,14,,44.6,28.316667
ro,runcu,Runcu,19,5760.0,45.116667,23.133333
ro,runcu,Runcu,23,,47.016667,27.283333000000002
ro,runcu,Runcu,26,,44.683333000000005,23.633333
ro,runcu,Runcu,28,,46.966667,26.333333000000003
ro,runcu,Runcu,29,,44.566666999999995,24.266667
ro,runcu,Runcu,34,,47.516667,25.466667
ro,runcu,Runcu,39,1138.0,45.166667,24.45
ro,runcu,Runcu,40,,45.583333,27.066667
ro,runcu,Runcu,42,4435.0,45.183333000000005,25.383333
ro,runcu,Runcu,43,,44.583333,26.2
ro,runcu salvei,Runcu Salvei,06,,47.35,24.316667000000002
ro,runcusoru,Runcusoru,26,,44.883333,22.733333
ro,runk,Runk,20,,46.9,25.433332999999998
ro,rupea gara,Rupea Gara,20,,46.016667,25.266667
ro,rupea,Rupea,20,5610.0,46.033333,25.216667
ro,ruptura,Ruptura,04,,46.75,26.8
ro,ruptura,Ruptura,17,,44.25,23.616667
ro,ruptura,Ruptura,26,,44.616667,23.033333
ro,ruptura,Ruptura,42,,45.45,26.35
ro,rupturile,Rupturile,26,,44.6,23.816667000000002
ro,rusaesti,Rusaesti,04,,46.483333,26.516666999999998
ro,rusanestii de jos,Rusanestii de Jos,42,,43.933333000000005,24.6
ro,rusanestii de sus,Rusanestii de Sus,29,,44.283333,24.166667
ro,rusanesti,Rusanesti,26,,44.716667,23.966667
ro,rusanesti,Rusanesti,42,4819.0,43.933333000000005,24.6
ro,rusani,Rusani,42,,44.9,26.35
ro,rusavat,Rusavat,42,,45.266667,26.416666999999997
ro,rusavatul,Rusavatul,42,,45.266667,26.416666999999997
ro,rusavatu,Rusavatu,42,,45.266667,26.416666999999997
ro,rusca montana,Rusca Montana,02,2023.0,45.566666999999995,22.45
ro,rusca,Rusca,06,,47.366667,25.45
ro,rusca,Rusca,12,,45.15,22.333333
ro,rusca,Rusca,38,,46.641944,28.061667
ro,rusceori,Rusceori,29,,44.633333,24.516667
ro,ruschita,Ruschita,02,,45.633333,22.416667
ro,rusciori,Rusciori,29,,44.633333,24.516667
ro,rusciori,Rusciori,33,,45.816666999999995,24.033333
ro,ruscova,Ruscova,25,4760.0,47.8,24.283333
ro,ruseni-boeresti,Ruseni-Boeresti,38,,46.65,27.25
ro,rusenii de sus,Rusenii de Sus,38,,46.65,27.25
ro,rusenii noi,Rusenii Noi,23,,47.2,27.666666999999997
ro,rusenii razesi,Rusenii Razesi,38,,46.65,27.266666999999998
ro,rusenii vechi,Rusenii Vechi,23,,47.183333000000005,27.683333
ro,ruseni-noui,Ruseni-Noui,23,,47.2,27.666666999999997
ro,ruseni-razesi,Ruseni-Razesi,38,,46.65,27.266666999999998
ro,ruseni,Ruseni,04,,46.45,26.583333000000003
ro,ruseni,Ruseni,15,,46.0,26.15
ro,ruseni,Ruseni,28,,46.783333,26.55
ro,ruseni-vechi,Ruseni-Vechi,23,,47.183333000000005,27.683333
ro,rusesti,Rusesti,01,,46.3,22.883333
ro,rusesti,Rusesti,02,,46.3,22.783333
ro,rusesti,Rusesti,05,,46.65,23.133333
ro,rusetul,Rusetul,42,,44.95,27.216666999999998
ro,rusetu,Rusetu,42,4254.0,44.95,27.216666999999998
ro,rusi-ciutea,Rusi-Ciutea,04,,46.516667,26.95
ro,rusiesti,Rusiesti,04,,46.483333,26.516666999999998
ro,rusii lui asan,Rusii lui Asan,42,,44.265556,25.695833
ro,rusii manastioarei,Rusii Manastioarei,34,,47.583333,26.383333
ro,rusii minastioarei,Rusii Minastioarei,34,,47.583333,26.383333
ro,rusii munti,Rusii Munti,27,2216.0,46.916667,24.85
ro,rusii,Rusii,04,,46.733333,27.1
ro,rusii,Rusii,34,,47.35,26.433333
ro,rusii strateni,Rusii Strateni,34,,47.933333000000005,26.3
ro,rusi,Rusi,02,,46.15,23.183332999999998
ro,rusi,Rusi,21,,45.7,23.0
ro,rusi,Rusi,23,,47.3,27.083333000000003
ro,rusi,Rusi,33,,45.95,24.166667
ro,rusi,Rusi,34,,47.35,26.433333
ro,rusi,Rusi,38,,46.466667,27.5
ro,rusni,Rusni,32,,47.7,22.95
ro,rusor,Rusor,02,,45.533333,23.016667
ro,rusor,Rusor,25,,47.5,23.716667
ro,rusova noua,Rusova Noua,12,,44.969722,21.520278
ro,rusova veche,Rusova Veche,12,,44.9775,21.505833
ro,rus,Rus,25,,47.616667,23.666667
ro,rus,Rus,31,2608.0,47.283333,23.6
ro,rustica villa,Rustica Villa,12,,45.438333,21.688333
ro,rustii manastioarei,Rustii Manastioarei,34,,47.583333,26.383333
ro,rustin,Rustin,12,,45.066666999999995,22.416667
ro,rustior,Rustior,06,,46.983333,24.666667
ro,rusu birgaului,Rusu Birgaului,06,,47.216667,24.65
ro,rusu de jos,Rusu de Jos,06,,47.133333,24.166667
ro,rusu de sus,Rusu de Sus,06,,47.116667,24.183332999999998
ro,rusul-bargaului,Rusul-Bargaului,06,,47.216667,24.65
ro,rusul-de-jos,Rusul-de-Jos,06,,47.133333,24.166667
ro,rusul-de-sus,Rusul-de-Sus,06,,47.116667,24.183332999999998
ro,rusu mare,Rusu Mare,33,,45.916667,24.166667
ro,rusu,Rusu,16,,46.216667,24.8
ro,rusu,Rusu,38,,46.033333,27.7
ro,ruzesi,Ruzesi,38,,46.683333000000005,27.533333000000002
ro,saagh,Saagh,36,,46.05,21.283333
ro,saag,Saag,36,,45.648610999999995,21.175556
ro,sabangeac,Sabangeac,37,,44.966667,28.883333
ro,sabangia,Sabangia,37,,44.966667,28.883333
ro,sabaoani-lecuseni,Sabaoani-Lecuseni,23,,47.016667,26.85
ro,sabaoani-leuseni,Sabaoani-Leuseni,23,,47.016667,26.85
ro,sabaoani,Sabaoani,23,10218.0,47.016667,26.85
ro,sabareni,Sabareni,42,,44.508055999999996,25.878889
ro,sabasa,Sabasa,28,,47.183333000000005,25.783333
ro,sabed,Sabed,27,,46.666667,24.45
ro,sabiesti,Sabiesti,42,,44.683333000000005,25.75
ro,sabisa,Sabisa,25,,47.716667,23.333333
ro,sabolciu,Sabolciu,05,,47.066666999999995,22.15
ro,sacadad,Sacadad,05,,47.033333,22.15
ro,sacadat-coher,Sacadat-Coher,27,,46.583333,25.066667000000002
ro,sacadate,Sacadate,33,,45.766667,24.383333
ro,sacadat,Sacadat,05,1882.0,47.033333,22.15
ro,sacadat,Sacadat,27,,46.633333,25.066667000000002
ro,sacaiu,Sacaiu,02,,46.566666999999995,22.033333
ro,sacalaia,Sacalaia,13,,46.966667,23.916667
ro,sacalasau nou,Sacalasau Nou,05,,47.2,22.3
ro,sacalasau,Sacalasau,05,,47.2,22.3
ro,sacalasau vechi,Sacalasau Vechi,05,,47.2,22.3
ro,sacalaseni,Sacalaseni,25,5733.0,47.583333,23.566667000000002
ro,sacalasu,Sacalasu,05,,47.2,22.3
ro,sacalau de cimpie,Sacalau de Cimpie,27,,46.583333,24.183332999999998
ro,sacalaz,Sacalaz,36,6176.0,45.758333,21.112222
ro,sacaleni,Sacaleni,38,,46.866667,27.1
ro,sacalu de padure,Sacalu de Padure,27,,46.883333,24.716667
ro,sacalul de padure,Sacalul de Padure,27,,46.883333,24.716667
ro,sacalusesti,Sacalusesti,28,,47.166667,26.35
ro,sacamas,Sacamas,21,,45.916667,22.683332999999998
ro,sacaramb,Sacaramb,02,,45.966667,23.05
ro,sacarambul,Sacarambul,02,,45.966667,23.05
ro,sacarambu,Sacarambu,02,,45.966667,23.05
ro,sacareni,Sacareni,27,,46.6,24.7
ro,sacaresti,Sacaresti,23,,47.266667,26.933333
ro,sacarimbu,Sacarimbu,02,,45.966667,23.05
ro,saca,Saca,04,,46.316666999999995,26.533333000000002
ro,sacaseni,Sacaseni,32,1319.0,47.483333,22.683332999999998
ro,sacatura,Sacatura,01,,46.4,22.966667
ro,sacatura,Sacatura,25,,47.366667,23.616667
ro,sacatura,Sacatura,31,,47.133333,23.416667
ro,sacauriciul,Sacauriciul,39,,45.016667,24.533333
ro,sacele,Sacele,09,29918.0,45.616667,25.683332999999998
ro,sacele,Sacele,14,2196.0,44.483333,28.65
ro,sacele,Sacele,41,,44.433333000000005,26.583333000000003
ro,sacel,Sacel,06,3723.0,47.633333,24.433332999999998
ro,sacel,Sacel,13,,46.6,23.45
ro,sacel,Sacel,20,1303.0,46.3,24.933332999999998
ro,sacel,Sacel,21,,45.566666999999995,22.916667
ro,sacel,Sacel,33,,45.783333,23.933332999999998
ro,sacelu,Sacelu,06,,47.633333,24.433332999999998
ro,sacelu,Sacelu,19,1834.0,45.1,23.533333
ro,saceni,Saceni,36,,45.75,22.066667000000002
ro,saceni,Saceni,42,1661.0,44.233333,25.066667000000002
ro,sachsisch regen,Sachsisch Regen,27,,46.766667,24.7
ro,sachs reen,Sachs Reen,27,,46.766667,24.7
ro,saciova,Saciova,15,,45.783333,25.95
ro,sackelhausen,Sackelhausen,36,,45.758333,21.112222
ro,sackelhaus,Sackelhaus,36,,45.758333,21.112222
ro,sacos,Sacos,36,,45.583333,21.728056
ro,sacosul mare,Sacosul Mare,36,,45.583333,21.728056
ro,sacosul-mare,Sacosul-Mare,36,,45.651944,21.428889
ro,sacosul-turcesc,Sacosul-Turcesc,36,,45.651944,21.428889
ro,sacosul turcesu,Sacosul Turcesu,36,,45.651944,21.428889
ro,sacosu mare,Sacosu Mare,36,,45.583333,21.728056
ro,sacosu-mare,Sacosu-Mare,36,,45.651944,21.428889
ro,sacosu turcesc,Sacosu Turcesc,36,3121.0,45.651944,21.428889
ro,sacoti,Sacoti,26,,45.1,23.85
ro,sacries,Sacries,34,,47.683333000000005,25.533333
ro,sac,Sac,02,,46.466667,22.033333
ro,sacueni,Sacueni,05,11443.0,47.35,22.1
ro,sacueni,Sacueni,16,,44.916667,25.566667000000002
ro,sacueni,Sacueni,20,,46.25,24.983333
ro,sacueu,Sacueu,05,,46.833333,22.933332999999998
ro,sacuieni,Sacuieni,05,,47.35,22.1
ro,sacuieu,Sacuieu,05,1617.0,46.833333,22.933332999999998
ro,sacul mare,Sacul Mare,20,,46.333333,25.366667
ro,sacul,Sacul,12,,45.566666999999995,22.116667
ro,sacu,Sacu,12,1629.0,45.566666999999995,22.116667
ro,sacuta,Sacuta,34,,47.316666999999995,26.3
ro,sadarlach,Sadarlach,02,,46.133333,21.216667
ro,sadau,Sadau,34,,47.883333,25.4
ro,saderlach,Saderlach,02,,46.133333,21.216667
ro,saderlak,Saderlak,02,,46.133333,21.216667
ro,sadina,Sadina,42,,44.415833,25.521944
ro,sadova noua,Sadova Noua,12,,45.25,22.35
ro,sadova,Sadova,26,8277.0,43.9,23.95
ro,sadova,Sadova,34,2474.0,47.533333,25.5
ro,sadova veche,Sadova Veche,12,,45.25,22.3
ro,sadoveni,Sadoveni,07,,47.983333,27.133333
ro,sadul,Sadul,33,,45.666667,24.183332999999998
ro,sadu,Sadu,33,2430.0,45.666667,24.183332999999998
ro,saelele,Saelele,42,,43.866667,24.716667
ro,saele,Saele,42,,43.866667,24.716667
ro,saes,Saes,27,,46.15,24.766667
ro,saftica,Saftica,43,,44.616667,26.066667000000002
ro,sagagea,Sagagea,02,,46.483333,23.316667000000002
ro,sageata de jos,Sageata de Jos,11,,45.1,26.983333000000002
ro,sageata de sus,Sageata de Sus,11,,45.1,26.983333000000002
ro,sageata,Sageata,11,5427.0,45.1,26.983333000000002
ro,sageta de jos,Sageta de Jos,11,,45.1,26.983333000000002
ro,sagh,Sagh,36,,45.648610999999995,21.175556
ro,sagna,Sagna,08,,44.85,27.966666999999998
ro,sagna,Sagna,23,7443.0,46.983333,27.016666999999998
ro,sag,Sag,05,3391.0,47.083333,22.816667000000002
ro,sag,Sag,36,4461.0,45.648610999999995,21.175556
ro,sagul,Sagul,36,,46.05,21.283333
ro,sagu,Sagu,36,3797.0,46.05,21.283333
ro,saha,Saha,34,,47.866667,26.016667
ro,sahastru,Sahastru,40,,45.716667,26.716666999999998
ro,sahateni-de-jos,Sahateni-de-Jos,42,,45.033333,26.516666999999998
ro,sahateni de sus,Sahateni de Sus,42,,45.05,26.516666999999998
ro,sahatenii de jos,Sahatenii de Jos,42,,45.033333,26.516666999999998
ro,sahatenii de sus,Sahatenii de Sus,42,,45.05,26.516666999999998
ro,sahateni,Sahateni,42,3333.0,45.033333,26.516666999999998
ro,sahman,Sahman,14,,44.366667,28.633333
ro,sahste,Sahste,13,,46.683333000000005,23.533333
ro,saidia,Saidia,21,,44.2,28.116667
ro,saint george,Saint George,37,,44.883333,29.6
ro,saioci,Saioci,39,,44.95,24.083333
ro,saiosi,Saiosi,39,,44.95,24.083333
ro,sai,Sai,32,,47.683333000000005,23.133333
ro,sajteny,Sajteny,36,,46.1,20.85
ro,sajtin,Sajtin,36,,46.1,20.85
ro,sakosch,Sakosch,36,,45.583333,21.728056
ro,salacea,Salacea,05,3138.0,47.466667,22.316667000000002
ro,sala floreasca,Sala Floreasca,10,,44.466667,26.1
ro,salageni,Salageni,23,,47.012221999999994,28.013889000000002
ro,salageni,Salageni,34,,47.666667,26.383333
ro,salahoru,Salahoru,38,,46.566666999999995,27.3
ro,salajani,Salajani,02,,46.366667,22.183332999999998
ro,salajeni,Salajeni,23,,47.012221999999994,28.013889000000002
ro,salajeni,Salajeni,31,,47.316666999999995,22.85
ro,salajesti,Salajesti,01,,46.383333,23.1
ro,salamas,Salamas,20,,46.883333,25.466667
ro,salard,Salard,05,4109.0,47.216667,22.05
ro,salard,Salard,27,,46.95,25.083333
ro,salarnas,Salarnas,20,,46.883333,25.466667
ro,salas,Salas,34,,47.883333,25.3
ro,salasu de jos,Salasu de Jos,02,,45.533333,22.966667
ro,salasu de sus,Salasu de Sus,02,2748.0,45.516667,22.95
ro,salasu inferior,Salasu Inferior,02,,45.533333,22.966667
ro,salasul-de-jos,Salasul-de-Jos,02,,45.533333,22.966667
ro,salasul-de-sus,Salasul-de-Sus,02,,45.516667,22.95
ro,salasul-inferior,Salasul-Inferior,02,,45.533333,22.966667
ro,salasul-superior,Salasul-Superior,02,,45.516667,22.95
ro,salasuri,Salasuri,16,,46.366667,24.766667
ro,salasu superior,Salasu Superior,02,,45.516667,22.95
ro,salatig,Salatig,31,3094.0,47.366667,23.133333
ro,salatiu,Salatiu,13,,47.1,23.933332999999998
ro,salatrucel,Salatrucel,39,2206.0,45.25,24.383333
ro,salatrucelu,Salatrucelu,39,,45.25,24.383333
ro,salatruc,Salatruc,02,,46.233333,22.9
ro,salatruc,Salatruc,04,,46.366667,26.483333000000002
ro,salatruc,Salatruc,06,,47.266667,23.883333
ro,salatruc,Salatruc,39,,45.25,24.383333
ro,salatrucu de jos,Salatrucu de Jos,39,,45.3,24.516667
ro,salatrucu de sus,Salatrucu de Sus,39,,45.333333,24.516667
